system_index,latitude,longitude,ndvi,region
279,15.662890546615358,74.40067270322486,0.64714944,Belagavi
280,15.662890546615358,74.40076253475327,0.55946666,Belagavi
281,15.662890546615358,74.40085236628168,0.55111724,Belagavi
282,15.662890546615358,74.40130152392375,0.6567352,Belagavi
283,15.662890546615358,74.40139135545216,0.66151863,Belagavi
284,15.662890546615358,74.40273882837833,0.68640953,Belagavi
285,15.662890546615358,74.40462529047498,0.6814753,Belagavi
286,15.662890546615358,74.40489478506022,0.6802362,Belagavi
287,15.662890546615358,74.40678124715687,0.54245204,Belagavi
288,15.662890546615358,74.40884737231035,0.3653425,Belagavi
289,15.662890546615358,74.41019484523653,0.5508293,Belagavi
290,15.66298037814377,74.38108943003105,0.79154277,Belagavi
291,15.66298037814377,74.3813589246163,0.729434,Belagavi
292,15.66298037814377,74.38387420741182,0.6651357,Belagavi
293,15.66298037814377,74.38513184880959,0.67138565,Belagavi
294,15.66298037814377,74.38692847937783,0.685085,Belagavi
295,15.66298037814377,74.38719797396307,0.6923077,Belagavi
296,15.66298037814377,74.3873776370199,0.7373984,Belagavi
297,15.66298037814377,74.38764713160514,0.6776881,Belagavi
298,15.66298037814377,74.3881861207756,0.7375215,Belagavi
299,15.66298037814377,74.38827595230401,0.73568285,Belagavi
300,15.66298037814377,74.3889946045313,0.74350375,Belagavi
301,15.66298037814377,74.38998275134384,0.69207025,Belagavi
302,15.66298037814377,74.3911505612132,0.6655474,Belagavi
303,15.66298037814377,74.39204887649731,0.5449393,Belagavi
304,15.66298037814377,74.39294719178143,0.6417975,Belagavi
305,15.66298037814377,74.39402517012238,0.38841978,Belagavi
306,15.66298037814377,74.3942048331792,0.44037,Belagavi
307,15.66298037814377,74.39788792584409,0.7781946,Belagavi
308,15.66298037814377,74.39842691501457,0.66134375,Belagavi
309,15.66298037814377,74.40031337711122,0.47512126,Belagavi
310,15.66298037814377,74.40121169239534,0.6565174,Belagavi
311,15.66298037814377,74.4017506815658,0.6619224,Belagavi
312,15.66298037814377,74.40193034462263,0.7042758,Belagavi
313,15.66298037814377,74.40211000767945,0.6749046,Belagavi
314,15.66298037814377,74.4047151220034,0.69420624,Belagavi
315,15.66298037814377,74.40489478506022,0.6749057,Belagavi
316,15.66298037814377,74.40516427964546,0.6465707,Belagavi
317,15.66298037814377,74.40525411117387,0.61859584,Belagavi
318,15.66298037814377,74.40606259492958,0.7455843,Belagavi
319,15.66298037814377,74.40794905702623,0.625,Belagavi
320,15.66298037814377,74.40938636148083,0.24967091,Belagavi
321,15.663070209672185,74.38001145169011,0.3671171,Belagavi
322,15.663070209672185,74.38099959850264,0.7370006,Belagavi
323,15.663070209672185,74.38189791378676,0.73322076,Belagavi
324,15.663070209672185,74.38369454435501,0.67151344,Belagavi
325,15.663070209672185,74.38423353352547,0.706854,Belagavi
326,15.663070209672185,74.38773696313353,0.66410077,Belagavi
327,15.663070209672185,74.38980308828701,0.6989126,Belagavi
328,15.663070209672185,74.39142005579843,0.69004893,Belagavi
329,15.663070209672185,74.39294719178143,0.6266786,Belagavi
330,15.663070209672185,74.39330651789508,0.6114113,Belagavi
331,15.663070209672185,74.3933963494235,0.6114113,Belagavi
332,15.663070209672185,74.39357601248032,0.6606727,Belagavi
333,15.663070209672185,74.39447432776444,0.4976372,Belagavi
334,15.663070209672185,74.39546247457697,0.43125,Belagavi
335,15.663070209672185,74.39555230610539,0.51308984,Belagavi
336,15.663070209672185,74.39618112680427,0.48671582,Belagavi
337,15.663070209672185,74.39654045291792,0.5202331,Belagavi
338,15.663070209672185,74.39734893667362,0.6152947,Belagavi
339,15.663070209672185,74.40004388252598,0.43264335,Belagavi
340,15.663070209672185,74.40300832296357,0.6424985,Belagavi
341,15.663070209672185,74.40417613283293,0.70548093,Belagavi
342,15.663070209672185,74.40570326881593,0.7100784,Belagavi
343,15.663070209672185,74.40633208951482,0.6958715,Belagavi
344,15.663070209672185,74.4077693939694,0.64645267,Belagavi
345,15.663070209672185,74.40911686689559,0.5907102,Belagavi
346,15.663160041200594,74.38225723990041,0.72639084,Belagavi
347,15.663160041200594,74.38342504976977,0.6971917,Belagavi
348,15.663160041200594,74.38351488129818,0.68252647,Belagavi
349,15.663160041200594,74.38513184880959,0.67229015,Belagavi
350,15.663160041200594,74.38719797396307,0.70082986,Belagavi
351,15.663160041200594,74.38764713160514,0.6666667,Belagavi
352,15.663160041200594,74.39411500165079,0.45454547,Belagavi
353,15.663160041200594,74.39600146374744,0.5648094,Belagavi
354,15.663160041200594,74.39654045291792,0.5827129,Belagavi
355,15.663160041200594,74.39707944208838,0.35231787,Belagavi
356,15.663160041200594,74.39779809431568,0.73006517,Belagavi
357,15.663160041200594,74.39815742042933,0.60160476,Belagavi
358,15.663160041200594,74.40004388252598,0.42975065,Belagavi
359,15.663160041200594,74.40067270322486,0.61195284,Belagavi
360,15.663160041200594,74.40085236628168,0.58886,Belagavi
361,15.663160041200594,74.40390663824769,0.70941174,Belagavi
362,15.663160041200594,74.40498461658864,0.68820393,Belagavi
363,15.663160041200594,74.40588293187275,0.68551993,Belagavi
364,15.663160041200594,74.4069609102137,0.71510935,Belagavi
365,15.663160041200594,74.40866770925352,0.5060241,Belagavi
366,15.663160041200594,74.40929652995241,0.5623932,Belagavi
367,15.663160041200594,74.41019484523653,0.4884419,Belagavi
368,15.663249872729006,74.38028094627535,0.5608592,Belagavi
369,15.663249872729006,74.38055044086059,0.5650398,Belagavi
370,15.663249872729006,74.38342504976977,0.6912013,Belagavi
371,15.663249872729006,74.38423353352547,0.7269585,Belagavi
372,15.663249872729006,74.38531151186642,0.688332,Belagavi
373,15.663249872729006,74.38540134339483,0.67930967,Belagavi
374,15.663249872729006,74.38611999562212,0.575419,Belagavi
375,15.663249872729006,74.38647932173578,0.5584642,Belagavi
376,15.663249872729006,74.38791662619036,0.6661718,Belagavi
377,15.663249872729006,74.38836578383243,0.74060553,Belagavi
378,15.663249872729006,74.3897132567586,0.70276815,Belagavi
379,15.663249872729006,74.39150988732685,0.5785408,Belagavi
380,15.663249872729006,74.39303702330984,0.60669816,Belagavi
381,15.663249872729006,74.39393533859396,0.5253309,Belagavi
382,15.663249872729006,74.3957319691622,0.5838212,Belagavi
383,15.663249872729006,74.3987862411282,0.36185384,Belagavi
384,15.663249872729006,74.39905573571345,0.40078655,Belagavi
385,15.663249872729006,74.40040320863963,0.5780942,Belagavi
386,15.663249872729006,74.40103202933851,0.60469013,Belagavi
387,15.663249872729006,74.40139135545216,0.6737531,Belagavi
388,15.663249872729006,74.4023795022647,0.7410312,Belagavi
389,15.663249872729006,74.40498461658864,0.6650292,Belagavi
390,15.663249872729006,74.40579310034434,0.6461149,Belagavi
391,15.663249872729006,74.40660158410004,0.6770318,Belagavi
392,15.663249872729006,74.40758973091258,0.6567911,Belagavi
393,15.663249872729006,74.409206698424,0.41860145,Belagavi
394,15.66333970425742,74.38028094627535,0.6101083,Belagavi
395,15.66333970425742,74.38090976697423,0.67286247,Belagavi
396,15.66333970425742,74.38315555518453,0.69991654,Belagavi
397,15.66333970425742,74.3836047128266,0.7176857,Belagavi
398,15.66333970425742,74.38396403894023,0.72761714,Belagavi
399,15.66333970425742,74.38558100645166,0.66225165,Belagavi
400,15.66333970425742,74.3896234252302,0.71748555,Belagavi
401,15.66333970425742,74.39088106662795,0.69265366,Belagavi
402,15.66333970425742,74.39204887649731,0.5453321,Belagavi
403,15.66333970425742,74.39402517012238,0.41172266,Belagavi
