system_index,latitude,longitude,ndvi,region
139,31.1452646368869,75.0059575416646,-0.044326402,Punjab
140,31.1452646368869,75.00649653083507,-0.19906929,Punjab
141,31.1452646368869,75.00712535153396,-0.14244185,Punjab
142,31.1452646368869,75.00847282446013,-0.20628871,Punjab
143,31.1452646368869,75.00883215057378,-0.22063038,Punjab
144,31.1452646368869,75.00937113974425,-0.05471325,Punjab
145,31.1452646368869,75.00991012891473,0.19335347,Punjab
146,31.1452646368869,75.01008979197155,0.24072826,Punjab
147,31.1452646368869,75.01062878114202,0.16431925,Punjab
148,31.1452646368869,75.01116777031248,0.19912313,Punjab
149,31.145354468415317,74.99445910602786,0.3996665,Punjab
150,31.145354468415317,74.99535742131198,0.4087838,Punjab
151,31.145354468415317,74.99562691589722,0.37918872,Punjab
152,31.145354468415317,74.99661506270975,0.500414,Punjab
153,31.145354468415317,74.99706422035182,0.6127721,Punjab
154,31.145354468415317,74.99733371493704,0.57214487,Punjab
155,31.145354468415317,74.99742354646546,0.5652174,Punjab
156,31.145354468415317,74.9976930410507,0.619966,Punjab
157,31.145354468415317,74.99805236716435,0.55090743,Punjab
158,31.145354468415317,74.99895068244847,0.38514483,Punjab
159,31.145354468415317,74.99904051397688,0.37966102,Punjab
160,31.145354468415317,75.00056764995988,0.16540454,Punjab
161,31.145354468415317,75.00092697607353,0.15548281,Punjab
162,31.145354468415317,75.00155579677241,0.2249499,Punjab
163,31.145354468415317,75.00164562830082,0.2552393,Punjab
164,31.145354468415317,75.00200495441447,-0.076620825,Punjab
165,31.145354468415317,75.00290326969859,-0.17144245,Punjab
166,31.145354468415317,75.00631686777824,-0.18341307,Punjab
167,31.145354468415317,75.00694568847713,-0.15555556,Punjab
168,31.145354468415317,75.00712535153396,-0.16994894,Punjab
169,31.145354468415317,75.00730501459077,-0.24492979,Punjab
170,31.145444299943723,74.9947286006131,0.4711901,Punjab
171,31.145444299943723,74.99508792672675,0.42231947,Punjab
172,31.145444299943723,74.99517775825517,0.42369145,Punjab
173,31.145444299943723,74.99571674742563,0.3702381,Punjab
174,31.145444299943723,74.99580657895405,0.36696696,Punjab
175,31.145444299943723,74.99625573659611,0.3864818,Punjab
176,31.145444299943723,74.99751337799387,0.5078728,Punjab
177,31.145444299943723,74.9976930410507,0.5402726,Punjab
178,31.145444299943723,74.99778287257911,0.5402726,Punjab
179,31.145444299943723,74.99814219869276,0.47104478,Punjab
180,31.145444299943723,75.00002866078941,0.33133253,Punjab
181,31.145444299943723,75.00065748148829,0.1777749,Punjab
182,31.145444299943723,75.0007473130167,0.2012273,Punjab
183,31.145444299943723,75.00110663913036,0.2001522,Punjab
184,31.145444299943723,75.00164562830082,0.21474238,Punjab
185,31.145444299943723,75.00200495441447,0.24679655,Punjab
186,31.145444299943723,75.00362192192588,-0.13505074,Punjab
187,31.145444299943723,75.00416091109636,-0.12761754,Punjab
188,31.145444299943723,75.00461006873842,-0.12474227,Punjab
189,31.145444299943723,75.00568804707936,-0.1577287,Punjab
190,31.145444299943723,75.00622703624983,-0.21610004,Punjab
191,31.145444299943723,75.00919147668742,0.34741154,Punjab
192,31.145444299943723,75.00928130821583,0.3067524,Punjab
193,31.145444299943723,75.00982029738631,0.19167976,Punjab
194,31.145444299943723,75.0105389496136,0.1766513,Punjab
195,31.145444299943723,75.01098810725567,0.18286152,Punjab
196,31.145534131472136,74.99454893755627,0.40504202,Punjab
197,31.145534131472136,74.9947286006131,0.42173782,Punjab
198,31.145534131472136,74.99481843214151,0.44925123,Punjab
199,31.145534131472136,74.99571674742563,0.3741973,Punjab
200,31.145534131472136,74.99589641048246,0.38694638,Punjab
201,31.145534131472136,74.99724388340864,0.51829785,Punjab
202,31.145534131472136,74.99733371493704,0.52282274,Punjab
203,31.145534131472136,74.99742354646546,0.4827586,Punjab
204,31.145534131472136,74.99823203022117,0.38640654,Punjab
205,31.145534131472136,74.99841169327799,0.39276487,Punjab
206,31.145534131472136,74.99877101939164,0.4139864,Punjab
207,31.145534131472136,74.99886085092005,0.40476844,Punjab
208,31.145534131472136,75.00065748148829,0.30634883,Punjab
209,31.145534131472136,75.0007473130167,0.28027984,Punjab
210,31.145534131472136,75.00083714454512,0.28027984,Punjab
211,31.145534131472136,75.00119647065877,0.30593607,Punjab
212,31.145534131472136,75.00128630218717,0.2324642,Punjab
213,31.145534131472136,75.00164562830082,0.22923589,Punjab
214,31.145534131472136,75.00173545982923,0.22601305,Punjab
215,31.145534131472136,75.00209478594289,0.31603774,Punjab
216,31.145534131472136,75.0021846174713,0.32649347,Punjab
217,31.145534131472136,75.00236428052811,0.13978495,Punjab
218,31.145534131472136,75.00326259581223,-0.152,Punjab
219,31.145534131472136,75.00362192192588,-0.13043478,Punjab
220,31.145534131472136,75.00461006873842,-0.15421052,Punjab
221,31.145534131472136,75.0051490579089,-0.17219336,Punjab
222,31.145534131472136,75.0052388894373,-0.17219336,Punjab
223,31.145534131472136,75.0059575416646,-0.17837837,Punjab
224,31.145534131472136,75.00865248751695,-0.130255,Punjab
225,31.145534131472136,75.00937113974425,0.15242222,Punjab
226,31.145534131472136,75.00946097127266,0.17163335,Punjab
227,31.145534131472136,75.00982029738631,0.26159877,Punjab
228,31.145534131472136,75.01035928655678,0.19116022,Punjab
229,31.145534131472136,75.0105389496136,0.16710477,Punjab
230,31.145534131472136,75.01107793878408,0.23363286,Punjab
231,31.145534131472136,75.01116777031248,0.23824021,Punjab
