system_index,latitude,longitude,ndvi,region
189,12.393292407005536,76.80645086562535,0.58933496,Mandya
190,12.393292407005536,76.80654069715376,0.5965812,Mandya
191,12.393292407005536,76.80663052868218,0.624769,Mandya
192,12.393292407005536,76.80672036021059,0.6449668,Mandya
193,12.393292407005536,76.806810191739,0.6398819,Mandya
194,12.393292407005536,76.80690002326742,0.64903843,Mandya
195,12.393292407005536,76.80698985479583,0.69656104,Mandya
196,12.393292407005536,76.80707968632423,0.7549033,Mandya
197,12.393292407005536,76.80716951785264,0.73600113,Mandya
198,12.393292407005536,76.80725934938106,0.6528214,Mandya
199,12.393292407005536,76.80734918090947,0.61623615,Mandya
200,12.393382238533947,76.80519322422758,0.56786704,Mandya
201,12.393382238533947,76.805283055756,0.53501403,Mandya
202,12.393382238533947,76.8053728872844,0.57495004,Mandya
203,12.393382238533947,76.80546271881282,0.5922598,Mandya
204,12.393382238533947,76.80555255034123,0.6057609,Mandya
205,12.393382238533947,76.80564238186965,0.62588537,Mandya
206,12.393382238533947,76.80573221339806,0.6434157,Mandya
207,12.393382238533947,76.80582204492647,0.61153907,Mandya
208,12.393382238533947,76.80591187645489,0.61153907,Mandya
209,12.393382238533947,76.8060017079833,0.6066273,Mandya
210,12.393382238533947,76.8060915395117,0.6148627,Mandya
211,12.393382238533947,76.80618137104011,0.59199,Mandya
212,12.393382238533947,76.80627120256852,0.5925044,Mandya
213,12.393382238533947,76.80636103409694,0.5801539,Mandya
214,12.393382238533947,76.80645086562535,0.5826491,Mandya
215,12.393382238533947,76.80654069715376,0.6015985,Mandya
216,12.393382238533947,76.80663052868218,0.63159484,Mandya
217,12.393382238533947,76.80672036021059,0.6508224,Mandya
218,12.393382238533947,76.806810191739,0.6506936,Mandya
