state_name,district_name,year,season,area_hectare,yield_t_ha,yield_tons_per_hectare,state,district,yield,ndvi_region,source_region,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,variety,prev_year_yield,yield_3yr_avg,historical_avg_yield
Mizoram,MAMIT,,Whole Year,22.0,3.954545455,,Mizoram,Mamit,3.954545455,,,,,,,Co 86032,14.41111111,12.788552188333334,922.1771558720909
Mizoram,MAMIT,,Whole Year,15.0,0.266666667,,Mizoram,Mamit,0.266666667,,,,,,,Co 86032,3.954545455,6.210774410666667,922.1771558720909
Mizoram,MAMIT,,Whole Year,83.0,10.31325301,,Mizoram,Mamit,10.31325301,,,,,,,Co 86032,0.266666667,4.844821710666667,922.1771558720909
Mizoram,MAMIT,,Whole Year,108.0,1.574074074,,Mizoram,Mamit,1.574074074,,,,,,,Co 86032,10.31325301,4.051331250333334,922.1771558720909
Mizoram,MAMIT,,Whole Year,97.0,2000.0,,Mizoram,Mamit,2000.0,,,,,,,Co 86032,1.574074074,670.629109028,922.1771558720909
Mizoram,MAMIT,,Whole Year,90.0,1441.111111,,Mizoram,Mamit,1441.111111,,,,,,,Co 86032,2000.0,1147.561728358,922.1771558720909
Mizoram,MAMIT,,Whole Year,22.0,395.4545455,,Mizoram,Mamit,395.4545455,,,,,,,Co 86032,1441.111111,1278.8552188333333,922.1771558720909
Mizoram,MAMIT,,Whole Year,15.0,26.66666667,,Mizoram,Mamit,26.66666667,,,,,,,Co 86032,395.4545455,621.0774410566667,922.1771558720909
Mizoram,MAMIT,,Whole Year,83.0,1031.325301,,Mizoram,Mamit,1031.325301,,,,,,,Co 86032,26.66666667,484.4821710566667,922.1771558720909
Mizoram,MAMIT,,Whole Year,108.0,157.4074074,,Mizoram,Mamit,157.4074074,,,,,,,Co 86032,1031.325301,405.1331250233334,922.1771558720909
Mizoram,MAMIT,,Whole Year,82.0,143.902439,,Mizoram,Mamit,143.902439,,,,,,,Co 86032,157.4074074,444.21171580000004,922.1771558720909
Mizoram,MAMIT,,Whole Year,63.0,433.3333333,,Mizoram,Mamit,433.3333333,,,,,,,Co 86032,143.902439,244.8810599,922.1771558720909
Mizoram,MAMIT,,Whole Year,42.0,600.0,,Mizoram,Mamit,600.0,,,,,,,Co 86032,433.3333333,392.4119241,922.1771558720909
Mizoram,MAMIT,,Whole Year,67.0,747.761194,,Mizoram,Mamit,747.761194,,,,,,,Co 86032,600.0,593.6981757666667,922.1771558720909
Mizoram,MAMIT,,Whole Year,56.0,3000.0,,Mizoram,Mamit,3000.0,,,,,,,Co 86032,747.761194,1449.2537313333335,922.1771558720909
Mizoram,MAMIT,,Whole Year,60.0,3350.0,,Mizoram,Mamit,3350.0,,,,,,,Co 86032,3000.0,2365.920398,922.1771558720909
Mizoram,MAMIT,,Whole Year,80.0,2800.0,,Mizoram,Mamit,2800.0,,,,,,,Co 86032,3350.0,3050.0,922.1771558720909
Mizoram,MAMIT,,Whole Year,83.0,584.3373494,,Mizoram,Mamit,584.3373494,,,,,,,Co 86032,2800.0,2244.779116466667,922.1771558720909
Mizoram,MAMIT,,Whole Year,85.0,515.2941176,,Mizoram,Mamit,515.2941176,,,,,,,Co 86032,584.3373494,1299.8771556666668,922.1771558720909
Mizoram,MAMIT,,Whole Year,102.0,3010.784314,,Mizoram,Mamit,3010.784314,,,,,,,Co 86032,515.2941176,1370.1385936666666,922.1771558720909
Mizoram,SAIHA,,Whole Year,38.0,20.0,,Mizoram,Saiha,20.0,,,,,,,Co 86032,,20.0,1119.6113151762381
Mizoram,SAIHA,,Whole Year,25.0,1.44,,Mizoram,Saiha,1.44,,,,,,,Co 86032,20.0,10.72,1119.6113151762381
Mizoram,SAIHA,,Whole Year,35.0,1.171428571,,Mizoram,Saiha,1.171428571,,,,,,,Co 86032,1.44,7.537142857,1119.6113151762381
Mizoram,SAIHA,,Whole Year,12.0,1.5,,Mizoram,Saiha,1.5,,,,,,,Co 86032,1.171428571,1.3704761903333333,1119.6113151762381
Mizoram,SAIHA,,Whole Year,14.0,22.0,,Mizoram,Saiha,22.0,,,,,,,Co 86032,1.5,8.223809523666667,1119.6113151762381
Mizoram,SAIHA,,Whole Year,6.0,2.5,,Mizoram,Saiha,2.5,,,,,,,Co 86032,22.0,8.666666666666666,1119.6113151762381
Mizoram,SAIHA,,Whole Year,38.0,2000.0,,Mizoram,Saiha,2000.0,,,,,,,Co 86032,2.5,674.8333333333334,1119.6113151762381
Mizoram,SAIHA,,Whole Year,25.0,144.0,,Mizoram,Saiha,144.0,,,,,,,Co 86032,2000.0,715.5,1119.6113151762381
Mizoram,SAIHA,,Whole Year,35.0,117.1428571,,Mizoram,Saiha,117.1428571,,,,,,,Co 86032,144.0,753.7142857,1119.6113151762381
Mizoram,SAIHA,,Whole Year,12.0,150.0,,Mizoram,Saiha,150.0,,,,,,,Co 86032,117.1428571,137.04761903333335,1119.6113151762381
Mizoram,SAIHA,,Whole Year,14.0,2200.0,,Mizoram,Saiha,2200.0,,,,,,,Co 86032,150.0,822.3809523666667,1119.6113151762381
Mizoram,SAIHA,,Whole Year,6.0,250.0,,Mizoram,Saiha,250.0,,,,,,,Co 86032,2200.0,866.6666666666666,1119.6113151762381
Mizoram,SAIHA,,Whole Year,3.0,33.33333333,,Mizoram,Saiha,33.33333333,,,,,,,Co 86032,250.0,827.7777777766668,1119.6113151762381
Mizoram,SAIHA,,Whole Year,12.0,62.5,,Mizoram,Saiha,62.5,,,,,,,Co 86032,33.33333333,115.27777777666667,1119.6113151762381
Mizoram,SAIHA,,Whole Year,14.0,285.7142857,,Mizoram,Saiha,285.7142857,,,,,,,Co 86032,62.5,127.18253967666668,1119.6113151762381
Mizoram,SAIHA,,Whole Year,16.0,256.25,,Mizoram,Saiha,256.25,,,,,,,Co 86032,285.7142857,201.48809523333333,1119.6113151762381
Mizoram,SAIHA,,Whole Year,10.0,3500.0,,Mizoram,Saiha,3500.0,,,,,,,Co 86032,256.25,1347.3214285666666,1119.6113151762381
Mizoram,SAIHA,,Whole Year,10.0,3600.0,,Mizoram,Saiha,3600.0,,,,,,,Co 86032,3500.0,2452.0833333333335,1119.6113151762381
Mizoram,SAIHA,,Whole Year,11.0,3600.0,,Mizoram,Saiha,3600.0,,,,,,,Co 86032,3600.0,3566.6666666666665,1119.6113151762381
Mizoram,SAIHA,,Whole Year,10.0,3550.0,,Mizoram,Saiha,3550.0,,,,,,,Co 86032,3600.0,3583.3333333333335,1119.6113151762381
Mizoram,SAIHA,,Whole Year,7.0,3714.285714,,Mizoram,Saiha,3714.285714,,,,,,,Co 86032,3550.0,3621.4285713333334,1119.6113151762381
Mizoram,SERCHHIP,,Whole Year,45.0,1.333333333,,Mizoram,Serchhip,1.333333333,,,,,,,Co 86032,,1.333333333,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,45.0,6.244444444,,Mizoram,Serchhip,6.244444444,,,,,,,Co 86032,1.333333333,3.7888888885,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,272.0,21.0,,Mizoram,Serchhip,21.0,,,,,,,Co 86032,6.244444444,9.525925925666668,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,305.0,12.75081967,,Mizoram,Serchhip,12.75081967,,,,,,,Co 86032,21.0,13.331754704666666,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,45.0,133.3333333,,Mizoram,Serchhip,133.3333333,,,,,,,Co 86032,12.75081967,55.69471765666666,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,45.0,624.4444444,,Mizoram,Serchhip,624.4444444,,,,,,,Co 86032,133.3333333,256.84286578999996,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,272.0,2100.0,,Mizoram,Serchhip,2100.0,,,,,,,Co 86032,624.4444444,952.5925925666667,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,305.0,1275.081967,,Mizoram,Serchhip,1275.081967,,,,,,,Co 86032,2100.0,1333.1754704666666,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,306.0,6.862745098,,Mizoram,Serchhip,6.862745098,,,,,,,Co 86032,1275.081967,1127.3149040326666,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,310.0,6.0,,Mizoram,Serchhip,6.0,,,,,,,Co 86032,6.862745098,429.3149040326667,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,376.0,9.042553191,,Mizoram,Serchhip,9.042553191,,,,,,,Co 86032,6.0,7.301766096333334,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,440.0,9.090909091,,Mizoram,Serchhip,9.090909091,,,,,,,Co 86032,9.042553191,8.044487427333333,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,475.0,3500.0,,Mizoram,Serchhip,3500.0,,,,,,,Co 86032,9.090909091,1172.711154094,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,510.0,3500.0,,Mizoram,Serchhip,3500.0,,,,,,,Co 86032,3500.0,2336.3636363636665,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,515.0,3500.194175,,Mizoram,Serchhip,3500.194175,,,,,,,Co 86032,3500.0,3500.064725,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,509.8,3500.137309,,Mizoram,Serchhip,3500.137309,,,,,,,Co 86032,3500.194175,3500.110494666667,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,520.0,3540.0,,Mizoram,Serchhip,3540.0,,,,,,,Co 86032,3500.137309,3513.443828,1407.165420640389
Mizoram,SERCHHIP,,Whole Year,520.0,3583.461538,,Mizoram,Serchhip,3583.461538,,,,,,,Co 86032,3540.0,3541.1996156666664,1407.165420640389
Nagaland,DIMAPUR,,Whole Year,230.0,92.65217391,,Nagaland,Dimapur,92.65217391,,,,,,,Co 86032,,92.65217391,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,250.0,98.76,,Nagaland,Dimapur,98.76,,,,,,,Co 86032,92.65217391,95.706086955,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1040.0,21.85576923,,Nagaland,Dimapur,21.85576923,,,,,,,Co 86032,98.76,71.08931438,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1510.0,52.05960265,,Nagaland,Dimapur,52.05960265,,,,,,,Co 86032,21.85576923,57.55845729333333,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1180.0,106.8135593,,Nagaland,Dimapur,106.8135593,,,,,,,Co 86032,52.05960265,60.24297706000001,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,2120.0,75.51886792,,Nagaland,Dimapur,75.51886792,,,,,,,Co 86032,106.8135593,78.13067662333334,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,2360.0,57.57627119,,Nagaland,Dimapur,57.57627119,,,,,,,Co 86032,75.51886792,79.96956613666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1900.0,55.07368421,,Nagaland,Dimapur,55.07368421,,,,,,,Co 86032,57.57627119,62.722941106666674,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1020.0,43.09803922,,Nagaland,Dimapur,43.09803922,,,,,,,Co 86032,55.07368421,51.91599820666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,30.09482759,,Nagaland,Dimapur,30.09482759,,,,,,,Co 86032,43.09803922,42.75551700666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1100.0,43.49090909,,Nagaland,Dimapur,43.49090909,,,,,,,Co 86032,30.09482759,38.89459196666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1120.0,43.57142857,,Nagaland,Dimapur,43.57142857,,,,,,,Co 86032,43.49090909,39.05238841666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1140.0,43.53508772,,Nagaland,Dimapur,43.53508772,,,,,,,Co 86032,43.57142857,43.532475126666675,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1140.0,43.53508772,,Nagaland,Dimapur,43.53508772,,,,,,,Co 86032,43.53508772,43.54720133666668,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,250.0,9876.0,,Nagaland,Dimapur,9876.0,,,,,,,Co 86032,43.53508772,3321.023391813333,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1040.0,2185.576923,,Nagaland,Dimapur,2185.576923,,,,,,,Co 86032,9876.0,4035.037336906667,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1510.0,5205.960265,,Nagaland,Dimapur,5205.960265,,,,,,,Co 86032,2185.576923,5755.845729333334,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,1180.0,10681.35593,,Nagaland,Dimapur,10681.35593,,,,,,,Co 86032,5205.960265,6024.297706,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,2120.0,7551.886792,,Nagaland,Dimapur,7551.886792,,,,,,,Co 86032,10681.35593,7813.067662333334,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,2360.0,5757.627119,,Nagaland,Dimapur,5757.627119,,,,,,,Co 86032,7551.886792,7996.956613666666,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1900.0,5507.368421,,Nagaland,Dimapur,5507.368421,,,,,,,Co 86032,5757.627119,6272.294110666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1020.0,4309.803922,,Nagaland,Dimapur,4309.803922,,,,,,,Co 86032,5507.368421,5191.599820666666,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,3009.482759,,Nagaland,Dimapur,3009.482759,,,,,,,Co 86032,4309.803922,4275.551700666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1100.0,4349.090909,,Nagaland,Dimapur,4349.090909,,,,,,,Co 86032,3009.482759,3889.4591966666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1120.0,4357.142857,,Nagaland,Dimapur,4357.142857,,,,,,,Co 86032,4349.090909,3905.2388416666668,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1140.0,4353.508772,,Nagaland,Dimapur,4353.508772,,,,,,,Co 86032,4357.142857,4353.247512666666,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1140.0,4353.508772,,Nagaland,Dimapur,4353.508772,,,,,,,Co 86032,4353.508772,4354.720133666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,4353.448276,,Nagaland,Dimapur,4353.448276,,,,,,,Co 86032,4353.508772,4353.488606666667,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,4353.448276,,Nagaland,Dimapur,4353.448276,,,,,,,Co 86032,4353.448276,4353.468441333333,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,4351.724138,,Nagaland,Dimapur,4351.724138,,,,,,,Co 86032,4353.448276,4352.873563333334,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,4351.724138,,Nagaland,Dimapur,4351.724138,,,,,,,Co 86032,4351.724138,4352.298850666666,3131.610572706667
Nagaland,DIMAPUR,,Kharif,1160.0,4361.637931,,Nagaland,Dimapur,4361.637931,,,,,,,Co 86032,4351.724138,4355.028735666667,3131.610572706667
Nagaland,DIMAPUR,,Whole Year,230.0,9265.217391,,Nagaland,Dimapur,9265.217391,,,,,,,Co 86032,4361.637931,5992.859820000001,3131.610572706667
Nagaland,KIPHIRE,,Kharif,180.0,43.05555556,,Nagaland,Kiphire,43.05555556,,,,,,,Co 86032,,43.05555556,2745.376997150588
Nagaland,KIPHIRE,,Kharif,230.0,30.0,,Nagaland,Kiphire,30.0,,,,,,,Co 86032,43.05555556,36.52777778,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,43.5,,Nagaland,Kiphire,43.5,,,,,,,Co 86032,30.0,38.851851853333336,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,43.5,,Nagaland,Kiphire,43.5,,,,,,,Co 86032,43.5,39.0,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,43.625,,Nagaland,Kiphire,43.625,,,,,,,Co 86032,43.5,43.541666666666664,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,43.5,,Nagaland,Kiphire,43.5,,,,,,,Co 86032,43.625,43.541666666666664,2745.376997150588
Nagaland,KIPHIRE,,Kharif,180.0,4305.555556,,Nagaland,Kiphire,4305.555556,,,,,,,Co 86032,43.5,1464.226852,2745.376997150588
Nagaland,KIPHIRE,,Kharif,230.0,3000.0,,Nagaland,Kiphire,3000.0,,,,,,,Co 86032,4305.555556,2449.6851853333333,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,3000.0,3885.1851853333333,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4350.0,3900.0,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4362.5,,Nagaland,Kiphire,4362.5,,,,,,,Co 86032,4350.0,4354.166666666667,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4362.5,4354.166666666667,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4350.0,4354.166666666667,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4350.0,4350.0,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4350.0,4350.0,2745.376997150588
Nagaland,KIPHIRE,,Kharif,160.0,4350.0,,Nagaland,Kiphire,4350.0,,,,,,,Co 86032,4350.0,4350.0,2745.376997150588
Nagaland,KIPHIRE,,Kharif,162.0,4306.17284,,Nagaland,Kiphire,4306.17284,,,,,,,Co 86032,4350.0,4335.390946666666,2745.376997150588
Nagaland,KOHIMA,,Whole Year,450.0,50.0,,Nagaland,Kohima,50.0,,,,,,,Co 86032,,50.0,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,80.0,23.25,,Nagaland,Kohima,23.25,,,,,,,Co 86032,50.0,36.625,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,170.0,25.76470588,,Nagaland,Kohima,25.76470588,,,,,,,Co 86032,23.25,33.004901960000005,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,200.0,51.05,,Nagaland,Kohima,51.05,,,,,,,Co 86032,25.76470588,33.35490196,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,170.0,14.11764706,,Nagaland,Kohima,14.11764706,,,,,,,Co 86032,51.05,30.310784313333333,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,340.0,31.17647059,,Nagaland,Kohima,31.17647059,,,,,,,Co 86032,14.11764706,32.114705883333336,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,360.0,51.0,,Nagaland,Kohima,51.0,,,,,,,Co 86032,31.17647059,32.09803921666667,2339.2795507906058
Nagaland,KOHIMA,,Kharif,290.0,55.10344828,,Nagaland,Kohima,55.10344828,,,,,,,Co 86032,51.0,45.75997295666667,2339.2795507906058
Nagaland,KOHIMA,,Kharif,200.0,43.1,,Nagaland,Kohima,43.1,,,,,,,Co 86032,55.10344828,49.73448276,2339.2795507906058
Nagaland,KOHIMA,,Kharif,280.0,30.0,,Nagaland,Kohima,30.0,,,,,,,Co 86032,43.1,42.73448276,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,43.57142857,,Nagaland,Kohima,43.57142857,,,,,,,Co 86032,30.0,38.890476189999994,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,43.57142857,,Nagaland,Kohima,43.57142857,,,,,,,Co 86032,43.57142857,39.04761904666666,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,43.61904762,,Nagaland,Kohima,43.61904762,,,,,,,Co 86032,43.57142857,43.58730158666666,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,43.52380952,,Nagaland,Kohima,43.52380952,,,,,,,Co 86032,43.61904762,43.57142857,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,170.0,2576.470588,,Nagaland,Kohima,2576.470588,,,,,,,Co 86032,43.52380952,887.8711483800001,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,200.0,5105.0,,Nagaland,Kohima,5105.0,,,,,,,Co 86032,2576.470588,2574.998132506667,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,170.0,1411.764706,,Nagaland,Kohima,1411.764706,,,,,,,Co 86032,5105.0,3031.0784313333334,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,340.0,3117.647059,,Nagaland,Kohima,3117.647059,,,,,,,Co 86032,1411.764706,3211.4705883333336,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,360.0,5100.0,,Nagaland,Kohima,5100.0,,,,,,,Co 86032,3117.647059,3209.803921666667,2339.2795507906058
Nagaland,KOHIMA,,Kharif,290.0,5510.344828,,Nagaland,Kohima,5510.344828,,,,,,,Co 86032,5100.0,4575.997295666667,2339.2795507906058
Nagaland,KOHIMA,,Kharif,200.0,4310.0,,Nagaland,Kohima,4310.0,,,,,,,Co 86032,5510.344828,4973.448276,2339.2795507906058
Nagaland,KOHIMA,,Kharif,280.0,3000.0,,Nagaland,Kohima,3000.0,,,,,,,Co 86032,4310.0,4273.448276,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,4357.142857,,Nagaland,Kohima,4357.142857,,,,,,,Co 86032,3000.0,3889.0476189999995,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,4357.142857,,Nagaland,Kohima,4357.142857,,,,,,,Co 86032,4357.142857,3904.7619046666664,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,4361.904762,,Nagaland,Kohima,4361.904762,,,,,,,Co 86032,4357.142857,4358.730158666666,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,4352.380952,,Nagaland,Kohima,4352.380952,,,,,,,Co 86032,4361.904762,4357.142857,2339.2795507906058
Nagaland,KOHIMA,,Kharif,210.0,4352.380952,,Nagaland,Kohima,4352.380952,,,,,,,Co 86032,4352.380952,4355.555555333333,2339.2795507906058
Nagaland,KOHIMA,,Kharif,220.0,4354.545455,,Nagaland,Kohima,4354.545455,,,,,,,Co 86032,4352.380952,4353.102453,2339.2795507906058
Nagaland,KOHIMA,,Kharif,220.0,4350.0,,Nagaland,Kohima,4350.0,,,,,,,Co 86032,4354.545455,4352.308802333334,2339.2795507906058
Nagaland,KOHIMA,,Kharif,230.0,4347.826087,,Nagaland,Kohima,4347.826087,,,,,,,Co 86032,4350.0,4350.790514,2339.2795507906058
Nagaland,KOHIMA,,Kharif,230.0,4357.826087,,Nagaland,Kohima,4357.826087,,,,,,,Co 86032,4347.826087,4351.884058000001,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,450.0,5000.0,,Nagaland,Kohima,5000.0,,,,,,,Co 86032,4357.826087,4568.5507246666675,2339.2795507906058
Nagaland,KOHIMA,,Whole Year,80.0,2325.0,,Nagaland,Kohima,2325.0,,,,,,,Co 86032,5000.0,3894.2753623333338,2339.2795507906058
Nagaland,LONGLENG,,Kharif,140.0,43.5,,Nagaland,Longleng,43.5,,,,,,,Co 86032,,43.5,2772.3212669805885
Nagaland,LONGLENG,,Kharif,200.0,30.0,,Nagaland,Longleng,30.0,,,,,,,Co 86032,43.5,36.75,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,43.66666667,,Nagaland,Longleng,43.66666667,,,,,,,Co 86032,30.0,39.05555555666667,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,43.5,,Nagaland,Longleng,43.5,,,,,,,Co 86032,43.66666667,39.05555555666667,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,43.5,,Nagaland,Longleng,43.5,,,,,,,Co 86032,43.5,43.55555555666666,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,43.5,,Nagaland,Longleng,43.5,,,,,,,Co 86032,43.5,43.5,2772.3212669805885
Nagaland,LONGLENG,,Kharif,140.0,4350.0,,Nagaland,Longleng,4350.0,,,,,,,Co 86032,43.5,1479.0,2772.3212669805885
Nagaland,LONGLENG,,Kharif,200.0,3000.0,,Nagaland,Longleng,3000.0,,,,,,,Co 86032,4350.0,2464.5,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4366.666667,,Nagaland,Longleng,4366.666667,,,,,,,Co 86032,3000.0,3905.5555556666673,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4350.0,,Nagaland,Longleng,4350.0,,,,,,,Co 86032,4366.666667,3905.5555556666673,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4350.0,,Nagaland,Longleng,4350.0,,,,,,,Co 86032,4350.0,4355.555555666667,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4350.0,,Nagaland,Longleng,4350.0,,,,,,,Co 86032,4350.0,4350.0,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4350.0,,Nagaland,Longleng,4350.0,,,,,,,Co 86032,4350.0,4350.0,2772.3212669805885
Nagaland,LONGLENG,,Kharif,120.0,4716.666667,,Nagaland,Longleng,4716.666667,,,,,,,Co 86032,4350.0,4472.222222333333,2772.3212669805885
Nagaland,LONGLENG,,Kharif,130.0,4346.153846,,Nagaland,Longleng,4346.153846,,,,,,,Co 86032,4716.666667,4470.940171000001,2772.3212669805885
Nagaland,LONGLENG,,Kharif,130.0,4346.153846,,Nagaland,Longleng,4346.153846,,,,,,,Co 86032,4346.153846,4469.6581196666675,2772.3212669805885
Nagaland,LONGLENG,,Kharif,130.0,4356.153846,,Nagaland,Longleng,4356.153846,,,,,,,Co 86032,4346.153846,4349.487179333333,2772.3212669805885
Nagaland,MOKOKCHUNG,,Whole Year,70.0,33.14285714,,Nagaland,Mokokchung,33.14285714,,,,,,,Co 86032,,33.14285714,2273.2750622836365
Nagaland,MOKOKCHUNG,,Whole Year,120.0,34.16666667,,Nagaland,Mokokchung,34.16666667,,,,,,,Co 86032,33.14285714,33.654761905,2273.2750622836365
Nagaland,MOKOKCHUNG,,Whole Year,170.0,71.17647059,,Nagaland,Mokokchung,71.17647059,,,,,,,Co 86032,34.16666667,46.16199813333333,2273.2750622836365
Nagaland,MOKOKCHUNG,,Whole Year,200.0,42.6,,Nagaland,Mokokchung,42.6,,,,,,,Co 86032,71.17647059,49.31437908666666,2273.2750622836365
Nagaland,MOKOKCHUNG,,Rabi,210.0,15.95238095,,Nagaland,Mokokchung,15.95238095,,,,,,,Co 86032,42.6,43.242950513333334,2273.2750622836365
Nagaland,MOKOKCHUNG,,Rabi,270.0,12.51851852,,Nagaland,Mokokchung,12.51851852,,,,,,,Co 86032,15.95238095,23.690299823333334,2273.2750622836365
Nagaland,MOKOKCHUNG,,Rabi,290.0,16.72413793,,Nagaland,Mokokchung,16.72413793,,,,,,,Co 86032,12.51851852,15.065012466666667,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,260.0,55.07692308,,Nagaland,Mokokchung,55.07692308,,,,,,,Co 86032,16.72413793,28.10652651,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,320.0,42.90625,,Nagaland,Mokokchung,42.90625,,,,,,,Co 86032,55.07692308,38.23577033666667,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,410.0,30.02439024,,Nagaland,Mokokchung,30.02439024,,,,,,,Co 86032,42.90625,42.669187773333334,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,320.0,43.5,,Nagaland,Mokokchung,43.5,,,,,,,Co 86032,30.02439024,38.81021341333333,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,330.0,43.12121212,,Nagaland,Mokokchung,43.12121212,,,,,,,Co 86032,43.5,38.881867453333335,2273.2750622836365
Nagaland,MOKOKCHUNG,,Kharif,330.0,43.12121212,,Nagaland,Mokokchung,43.12121212,,,,,,,Co 86032,43.12121212,43.24747474666666,2273.2750622836365
